address,property_type,area_name,municipality,is_savedalen,sale_type,sold_date,year,month,final_price_sek,asking_price_sek,price_change_sek,price_change_percent,living_area_m2,extra_area_m2,rooms,plot_area_m2,price_per_m2,bid_change_percent,source_url,detail_url,build_year,energy_class,operating_cost_sek_per_year,monthly_fee_sek,ownership_type,latitude,longitude,days_on_market,has_detail_data,model_latitude,model_longitude,coordinate_source,area_group,distance_to_partille_center_km,distance_to_gothenburg_center_km,distance_to_savedalen_center_km,price_outlier_flag,area_outlier_flag,plot_outlier_flag
Brasebacken 45,Villa,Öjersjö,Partille,no,Lagfart,2023-11-27,2023,11,4800000,,,,113.0,10.0,4.0,617.0,42500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Öjersjö,2.15,9.21,3.44,no,no,no
Fastebrevsvägen 6,Villa,Furuskog,Partille,no,Lagfart,2023-11-25,2023,11,5000000,5000000.0,0.0,0.0,121.0,148.0,5.0,784.0,41300.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,https://www.booli.se/bostad/1672912,1960,,,,,57.74177051,12.08111408,,yes,57.74177051,12.08111408,detail_page,Partille kommun,1.53,7.3,1.23,no,no,no
Haketjärnsvägen 37,Villa,Furulund,Partille,no,Lagfart,2023-11-21,2023,11,7450000,8437000.0,-987000.0,-11.7,148.0,21.0,4.0,982.0,50300.0,-11.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=20,https://www.booli.se/bostad/3383564,1937,,,,,57.72697449,12.07581997,,yes,57.72697449,12.07581997,detail_page,Furulund,2.3,6.34,0.61,no,no,no
Skolvägen 19,Radhus,Sävedalen,Partille,yes,Slutpris,2023-11-17,2023,11,3925000,3977000.0,-52000.0,-1.3,114.0,,4.0,,34400.0,-1.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Sävedalen,1.29,9.01,2.93,no,no,no
Torsvägen 12,Villa,Sävedalen,Partille,yes,Slutpris,2023-11-17,2023,11,9250000,8702000.0,548000.0,6.3,,,7.0,792.0,,6.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Sävedalen,1.29,9.01,2.93,no,no,no
Skogsräntevägen 5,Villa,Furuskog,Partille,no,Lagfart,2023-11-16,2023,11,6700000,,,,167.0,32.0,6.0,736.0,40100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=17,https://www.booli.se/bostad/3371145,1974,,,,,57.71795679,12.08202497,,yes,57.71795679,12.08202497,detail_page,Partille kommun,2.8,6.46,1.68,no,no,no
Mellandammsvägen 5,Villa,Furuskog,Partille,no,Slutpris,2023-11-15,2023,11,5300000,6030000.0,-730000.0,-12.1,163.0,,5.0,1159.0,40400.0,-12.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Partille kommun,0.72,8.61,2.41,no,no,no
Drevstigen 8,Villa,Öjersjö,Partille,no,Lagfart,2023-11-15,2023,11,6575000,6885000.0,-310000.0,-4.5,127.0,8.0,6.0,842.0,51800.0,-4.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Öjersjö,2.15,9.21,3.44,no,no,no
Klintegårdsvägen 12,Radhus,Lexby,Partille,no,Lagfart,2023-11-13,2023,11,3100000,,,,107.0,,5.0,143.0,29000.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=20,https://www.booli.se/bostad/3383564,1937,,,,,57.72697449,12.07581997,,yes,57.72697449,12.07581997,detail_page,Lexby,2.3,6.34,0.61,no,no,no
Hubertusvägen 7B,Radhus,Göteborg,Partille,no,Slutpris,2023-11-09,2023,11,4000000,,,,74.0,,4.0,,54100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Partille kommun,1.29,9.01,2.93,no,no,no
Hytterkullen 27,Parhus,Öjersjö,Partille,no,Lagfart,2023-11-08,2023,11,4550000,4550000.0,0.0,0.0,92.0,,4.0,220.0,49500.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=20,https://www.booli.se/bostad/3383564,1937,,,,,57.72697449,12.07581997,,yes,57.72697449,12.07581997,detail_page,Öjersjö,2.3,6.34,0.61,no,no,no
Jebsens väg 3C,Villa,Paradiset,Partille,no,Lagfart,2023-11-08,2023,11,7570000,,,,160.0,110.0,,1030.0,47300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Partille kommun,2.15,9.21,3.44,no,no,no
Rådjursstigen 17B,Villa,Öjersjö,Partille,no,Lagfart,2023-11-03,2023,11,8200000,8200000.0,0.0,0.0,166.0,35.0,7.0,857.0,49400.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Öjersjö,2.15,9.21,3.44,no,no,no
Gökskullavägen 42,Villa,Öjersjö,Partille,no,Lagfart,2023-11-02,2023,11,7475000,,,,189.0,,7.0,1504.0,39600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Öjersjö,0.72,8.61,2.41,no,no,no
Kvastekullavägen 23,Villa,Kvastekulla,Partille,no,Lagfart,2023-11-01,2023,11,3995000,4136000.0,-141000.0,-3.4,136.0,,6.0,541.0,29400.0,-3.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=20,https://www.booli.se/bostad/3383564,1937,,,,,57.72697449,12.07581997,,yes,57.72697449,12.07581997,detail_page,Partille kommun,2.3,6.34,0.61,no,no,no
Storegården 50,Parhus,Öjersjö,Partille,no,Lagfart,2023-11-01,2023,11,4500000,4532000.0,-32000.0,-0.7,104.0,,4.0,246.0,43300.0,-0.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Öjersjö,0.72,8.61,2.41,no,no,no
Övre Furuskogsvägen 14A,Villa,Furuskog,Partille,no,Lagfart,2023-10-31,2023,10,5850000,7285000.0,-1435000.0,-19.7,204.0,40.0,7.0,693.0,28700.0,-19.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Partille kommun,0.72,8.61,2.41,no,no,no
Sörlyckan 21,Radhus,Sävedalen,Partille,yes,Lagfart,2023-10-27,2023,10,5550000,4752000.0,798000.0,16.8,111.0,4.0,5.0,161.0,50000.0,16.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Sävedalen,2.15,9.21,3.44,no,no,no
Skogsduvevägen 14,Radhus,Furulund,Partille,no,Slutpris,2023-10-20,2023,10,4730000,4535000.0,195000.0,4.3,144.0,,6.0,269.0,53500.0,4.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Furulund,2.15,9.21,3.44,no,no,no
Brasetjärnsvägen 9,Villa,Öjersjö,Partille,no,Lagfart,2023-10-20,2023,10,7800000,8360000.0,-560000.0,-6.7,146.0,,5.0,961.0,53400.0,-6.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Öjersjö,0.72,8.61,2.41,no,no,no
Smedjegårdsvägen 3D,Radhus,Lexby,Partille,no,Lagfart,2023-10-19,2023,10,3300000,3720000.0,-420000.0,-11.3,87.0,20.0,4.0,76.0,37900.0,-11.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=20,https://www.booli.se/bostad/3383564,1937,,,,,57.72697449,12.07581997,,yes,57.72697449,12.07581997,detail_page,Lexby,2.3,6.34,0.61,no,no,no
Skolvägen 31B,Villa,Partille kommun,Partille,no,Lagfart,2023-10-19,2023,10,4600000,,,,116.0,116.0,,665.0,39700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Partille,1.29,9.01,2.93,no,no,no
Säterstigen 13,Villa,Öjersjö,Partille,no,Lagfart,2023-10-17,2023,10,6850000,,,,165.0,,5.0,1104.0,41500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Öjersjö,0.72,8.61,2.41,no,no,no
Morkullesträcket 99,Kedjehus,Furulund,Partille,no,Lagfart,2023-10-15,2023,10,4350000,4381000.0,-31000.0,-0.7,109.0,,4.0,227.0,39900.0,-0.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Furulund,1.29,9.01,2.93,no,no,no
Hubertusvägen 7E,Radhus,Centrum,Partille,no,Slutpris,2023-10-14,2023,10,3575000,3848000.0,-273000.0,-7.1,74.0,35.0,5.0,,48300.0,-7.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Partille kommun,1.29,9.01,2.93,no,no,no
Klintegårdsvägen 29,Radhus,Lexby,Partille,no,Lagfart,2023-10-13,2023,10,3500000,3776000.0,-276000.0,-7.3,116.0,,5.0,162.0,30200.0,-7.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Lexby,0.72,8.61,2.41,no,no,no
Rävekärrsvägen 3,Villa,Öjersjö,Partille,no,Lagfart,2023-10-12,2023,10,6950000,7240000.0,-290000.0,-4.0,168.0,,7.0,870.0,41400.0,-4.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Öjersjö,0.72,8.61,2.41,no,no,no
Mossvägen 9,Villa,Öjersjö,Partille,no,Lagfart,2023-10-11,2023,10,7500000,7677000.0,-177000.0,-2.3,167.0,,6.0,1490.0,44900.0,-2.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=20,https://www.booli.se/bostad/3383564,1937,,,,,57.72697449,12.07581997,,yes,57.72697449,12.07581997,detail_page,Öjersjö,2.3,6.34,0.61,no,no,no
Ugglumsvägen 21B,Villa,Sävedalen,Partille,yes,Lagfart,2023-10-09,2023,10,5050000,4884000.0,166000.0,3.4,78.0,52.0,5.0,175.0,64700.0,3.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Sävedalen,2.15,9.21,3.44,no,no,no
Stengärdsgården 13,Villa,Öjersjö,Partille,no,Lagfart,2023-10-09,2023,10,7260000,7371000.0,-111000.0,-1.5,135.0,16.0,5.0,461.0,53800.0,-1.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Öjersjö,0.72,8.61,2.41,no,no,no
Skolängen 17,Radhus,Sävedalen,Partille,yes,Lagfart,2023-10-05,2023,10,5600000,,,,114.0,55.0,6.0,161.0,49100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Sävedalen,2.15,9.21,3.44,no,no,no
Ekåsvägen 1B,Villa,Sävedalen,Partille,yes,Lagfart,2023-10-05,2023,10,6000000,5742000.0,258000.0,4.5,121.0,121.0,5.0,691.0,49600.0,4.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Sävedalen,0.72,8.61,2.41,no,no,no
Bomvägen 9,Radhus,Lexby,Partille,no,Lagfart,2023-10-04,2023,10,4400000,4431000.0,-31000.0,-0.7,124.0,60.0,7.0,318.0,35500.0,-0.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Lexby,0.72,8.61,2.41,no,no,no
Minkvägen 26,Villa,Sävedalen,Partille,yes,Lagfart,2023-10-04,2023,10,7100000,7208000.0,-108000.0,-1.5,109.0,107.0,5.0,1046.0,65100.0,-1.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Sävedalen,0.72,8.61,2.41,no,no,no
Mimersvägen 30,Villa,Sävedalen,Partille,yes,Lagfart,2023-10-03,2023,10,5795000,,,,95.0,15.0,4.0,527.0,61000.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Sävedalen,1.29,9.01,2.93,no,no,no
Utmålsvägen 10,Villa,Furulund,Partille,no,Lagfart,2023-09-29,2023,9,6650000,7292000.0,-642000.0,-8.8,122.0,66.0,7.0,995.0,54500.0,-8.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Furulund,0.72,8.61,2.41,no,no,no
Älgstigen 23,Villa,Partille kommun,Partille,no,Lagfart,2023-09-29,2023,9,7050000,6785000.0,265000.0,3.9,150.0,41.0,,820.0,47000.0,3.9,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=24,https://www.booli.se/bostad/1771488,1967,,,,,57.721863,12.095165,,yes,57.721863,12.095165,detail_page,Partille,2.08,7.3,1.8,no,no,no
Hålegårdsvägen 11,Radhus,Lexby,Partille,no,Lagfart,2023-09-27,2023,9,2950000,2532000.0,418000.0,16.5,107.0,,4.0,167.0,27600.0,16.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Lexby,0.72,8.61,2.41,no,no,no
Goalovsvägen 13,Villa,Partille kommun,Partille,no,Lagfart,2023-09-27,2023,9,3500000,3340000.0,160000.0,4.8,83.0,8.0,,461.0,42200.0,4.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=24,https://www.booli.se/bostad/1771488,1967,,,,,57.721863,12.095165,,yes,57.721863,12.095165,detail_page,Partille,2.08,7.3,1.8,no,no,no
Ensittarevägen 37,Villa,Furuskog,Partille,no,Lagfart,2023-09-22,2023,9,4630000,4461000.0,169000.0,3.8,119.0,56.0,6.0,759.0,38900.0,3.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Partille kommun,0.72,8.61,2.41,no,no,no
Carlsteins väg 15,Villa,Sävedalen,Partille,yes,Lagfart,2023-09-21,2023,9,8100000,,,,194.0,139.0,6.0,997.0,41800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Sävedalen,0.72,8.61,2.41,no,no,no
Blankavägen 46,Villa,Sävedalen,Partille,yes,Lagfart,2023-09-21,2023,9,7200000,7200000.0,0.0,0.0,123.0,69.0,7.0,570.0,58500.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Sävedalen,0.72,8.61,2.41,no,no,no
Kvarnstensvägen 42,Villa,Sävedalen,Partille,yes,Lagfart,2023-09-20,2023,9,7870000,,,,138.0,71.0,7.0,913.0,57000.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Sävedalen,2.15,9.21,3.44,no,no,no
Sotenäsvägen 52,Villa,Sävedalen,Partille,yes,Lagfart,2023-09-20,2023,9,7500000,,,,160.0,56.0,7.0,823.0,46900.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Sävedalen,2.15,9.21,3.44,no,no,no
Anders väg 5,Villa,Sävedalen,Partille,yes,Lagfart,2023-09-19,2023,9,8400000,7977000.0,423000.0,5.3,158.0,5.0,5.0,508.0,53200.0,5.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Sävedalen,2.15,9.21,3.44,no,no,no
Jennyhillsvägen 5D,Radhus,Mellby,Partille,no,Lagfart,2023-09-18,2023,9,4300000,3822000.0,478000.0,12.5,121.0,2.0,6.0,183.0,35500.0,12.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Mellby,1.29,9.01,2.93,no,no,no
Brattåskärrsvägen 62A,Radhus,Sävedalen,Partille,yes,Lagfart,2023-09-16,2023,9,4950000,,,,105.0,6.0,5.0,240.0,47100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Sävedalen,1.29,9.01,2.93,no,no,no
Ögärdesvägen 107,Villa,Mellby,Partille,no,Lagfart,2023-09-15,2023,9,5650000,5081000.0,569000.0,11.2,157.0,76.0,5.0,3100.0,36000.0,11.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Mellby,0.72,8.61,2.41,no,no,no
Södra Örjansvägen 40,Villa,Partille kommun,Partille,no,Lagfart,2023-09-15,2023,9,5600000,5895000.0,-295000.0,-5.0,68.0,34.0,,1262.0,82400.0,-5.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=24,https://www.booli.se/bostad/1771488,1967,,,,,57.721863,12.095165,,yes,57.721863,12.095165,detail_page,Partille,2.08,7.3,1.8,no,no,no
Skolängen 9,Radhus,Sävedalen,Partille,yes,Lagfart,2023-09-14,2023,9,5500000,,,,114.0,55.0,6.0,146.0,48200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Sävedalen,0.72,8.61,2.41,no,no,no
Kåsjövägen 35,Villa,Öjersjö,Partille,no,Lagfart,2023-09-13,2023,9,7000000,7099000.0,-99000.0,-1.4,141.0,43.0,8.0,663.0,49600.0,-1.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Öjersjö,1.29,9.01,2.93,no,no,no
Lilla Skogsvägen 2,Villa,Partille kommun,Partille,no,Lagfart,2023-09-11,2023,9,7000000,6863000.0,137000.0,2.0,111.0,68.0,,638.0,63100.0,2.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=24,https://www.booli.se/bostad/1771488,1967,,,,,57.721863,12.095165,,yes,57.721863,12.095165,detail_page,Partille,2.08,7.3,1.8,no,no,no
Tord Bergessons väg 6,Villa,Skulltorp,Partille,no,Lagfart,2023-09-09,2023,9,5300000,5724000.0,-424000.0,-7.4,148.0,24.0,5.0,1002.0,35800.0,-7.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Skulltorp,1.29,9.01,2.93,no,no,no
Fägatan 40,Villa,Öjersjö,Partille,no,Lagfart,2023-09-08,2023,9,9450000,8991000.0,459000.0,5.1,204.0,,8.0,1000.0,46300.0,5.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Öjersjö,0.72,8.61,2.41,no,no,no
Fjällvindsvägen 47,Villa,Furulund,Partille,no,Lagfart,2023-09-07,2023,9,6400000,5004000.0,1396000.0,27.9,133.0,1.0,5.0,684.0,48100.0,27.9,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=21,https://www.booli.se/bostad/3373913,1979,,,,,57.72364601,12.12720664,,yes,57.72364601,12.12720664,detail_page,Furulund,2.15,9.21,3.44,no,no,no
Sörlyckan 43,Radhus,Sävedalen,Partille,yes,Lagfart,2023-09-07,2023,9,5650000,6758000.0,-1108000.0,-16.4,115.0,,5.0,144.0,49100.0,-16.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Sävedalen,0.72,8.61,2.41,no,no,no
Ensittarevägen 15,Villa,Furuskog,Partille,no,Lagfart,2023-09-07,2023,9,5200000,5200000.0,0.0,0.0,120.0,120.0,6.0,851.0,43300.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Partille kommun,1.29,9.01,2.93,no,no,no
Röliden 65,Villa,Sävedalen,Partille,yes,Lagfart,2023-09-06,2023,9,6500000,6660000.0,-160000.0,-2.4,136.0,38.0,6.0,686.0,47800.0,-2.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=22,https://www.booli.se/bostad/3370764,1979,,,,,57.73366966,12.11192777,,yes,57.73366966,12.11192777,detail_page,Sävedalen,0.72,8.61,2.41,no,no,no
Åbovägen 7,Villa,Furuskog,Partille,no,Lagfart,2023-09-06,2023,9,6300000,6885000.0,-585000.0,-8.5,95.0,,,1141.0,66300.0,-8.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Partille kommun,1.29,9.01,2.93,no,no,no
Brattåskärrsvägen 113,Radhus,Sävedalen,Partille,yes,Slutpris,2023-09-05,2023,9,4550000,5006000.0,-456000.0,-9.1,118.0,,5.0,,38600.0,-9.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=24,https://www.booli.se/bostad/1771488,1967,,,,,57.721863,12.095165,,yes,57.721863,12.095165,detail_page,Sävedalen,2.08,7.3,1.8,no,no,no
Bragevägen 19,Villa,Sävedalen,Partille,yes,Lagfart,2023-09-02,2023,9,6200000,6200000.0,0.0,0.0,123.0,72.0,7.0,815.0,50400.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=23,https://www.booli.se/bostad/3374646,1981,,,,,57.73072504,12.12074796,,yes,57.73072504,12.12074796,detail_page,Sävedalen,1.29,9.01,2.93,no,no,no
